Number,Name,Calories,Proteins,Carbs,Fats
18369,"LEAVENING AGENTS,BAKING PDR,DOUBLE-ACTING,NA AL SULFATE",53,0,27.7,0
18370,"LEAVENING AGENTS,BAKING PDR,DOUBLE-ACTING,STRAIGHT PO4",51,0.1,24.1,0
18371,"LEAVENING AGENTS,BAKING PDR,LOW-SODIUM",97,0.1,46.9,0.4
18372,"LEAVENING AGENTS,BAKING SODA",0,0,0,0
18373,"LEAVENING AGENTS,CRM OF TARTAR",258,0,61.5,0
18374,"LEAVENING AGENTS,YEAST,BAKER'S,COMPRESSED",105,8.4,18.1,1.9
18375,"LEAVENING AGENTS,YEAST,BAKER'S,ACTIVE DRY",295,38.3,38.2,4.6
18376,"BREAD CRUMBS,DRY,GRATED,SEASONED",383,14.1,68.5,5.5
18377,"COOKIES,OATMEAL,PREP FROM RECIPE,WO/RAISINS",447,6.8,66.4,17.9
18378,"COOKIES,CHOC CHIP,PREP FROM RECIPE,MADE W/BUTTER",488,5.7,58.2,28.4
18383,"BREAD,PROT,TSTD (INCL GLUTEN)",270,13.2,48.1,2.4
18384,"BREAD,RICE BRAN,TOASTED",264,9.7,47.3,5
18385,"BREAD,WHEAT GERM,TOASTED",293,10.7,54.3,3.3
18386,"MUFFINS,BLUEBERRY,TOASTER-TYPE,TSTD",333,4.9,56.7,10.1
18388,"MUFFINS,WHEAT BRAN,TOASTER-TYPE W/RAISINS,TSTD",313,5.5,55.5,9.4
18390,"PANCAKES,BTTRMLK,PREP FROM RECIPE",227,6.8,28.7,9.3
18396,"ROLLS,DINNER,PLN,PREP FROM RECIPE,MADE W/LOFAT (2%) MILK",316,8.5,53.4,7.3
18398,"PIE CRUST,COOKIE-TYPE,PREP FROM RECIPE,CHOC WAFER,CHILLED",506,5.1,54.4,31.1
18399,"PIE CRUST,COOKIE-TYPE,PREP FR RECIPE,GRAHAM CRACKER,CHILLED",484,4.1,63.9,24.4
18400,"CRACKERS,MATZO,EGG&ONION",391,10,77.1,3.9
18401,"PIE CRUST,COOKIE-TYPE,PREP FROM RECIPE,VANILLA WAFER,CHILLED",531,3.7,50.2,36.2
18402,"PIE CRUST,STANDARD-TYPE,PREP FROM RECIPE,UNBAKED",469,5.7,42.3,30.8
18403,"WAFFLES,PLN,FRZ,RTH,TSTD (INCL BTTRMLK)",264,6.2,40.7,8.2
18406,"BAGELS,PLN,ENR,WO/CA PROP (INCL ONION,POPPY,SESAME)",275,10.5,53.4,1.6
18407,"BAGELS,PLN,UNENR,W/CA PROP (INCL ONION,POPPY,SESAME)",275,10.5,53.4,1.6
18408,"BAGELS,PLN,UNENR,WO/CA PROP (INCL ONION,POPPY,SESAME)",275,10.5,53.4,1.6
18412,"BREAD,CORNBREAD,DRY MIX,UNENR (INCL CORN MUFFIN MIX)",418,7,69.5,12.2
18413,"BREAD,PITA,WHITE,UNENR",275,9.1,55.7,1.2
18414,"BREAD,RAISIN,UNENRICHED",274,7.9,52.3,4.4
18416,"BREAD,WHITE,COMMLY PREP,LO NA NO SALT",267,8.2,49.5,3.6
18417,"COFFEECAKE,CINN W/CRUMB TOPPING,COMMLY PREP,UNENR",418,6.8,46.7,23.3
18418,"CAKE,POUND,COMMLY PREP,OTHER THAN ALL BUTTER,UNENR",389,5.2,52.5,17.9
18419,"CAKE,WHITE,DRY MIX,PUDDING-TYPE,UNENR",423,3.9,81,9.5
18420,"CAKE,YEL,DRY MIX,REG,UNENR",432,4.4,78.1,11.6
18421,"COOKIES,BUTTER,COMMLY PREP,UNENR",467,6.1,68.9,18.8
18422,"COOKIES,CHOC CHIP,COMMLY PREP,REG,HIGHER FAT,UNENR",481,5.4,66.8,22.6
18423,"COOKIES,LADYFINGERS,WO/LEMON JUC&RIND",365,10.6,59.7,9.1
18424,"CRACKERS,MELBA TOAST,PLN,WO/SALT",390,12.1,76.6,3.2
18425,"CRACKERS,SALTINES,LO SALT (INCL OYSTER,SODA,SOUP)",434,9.2,71.5,11.8
18426,"CRACKERS,SALTINES,UNSALTED TOPS (INCL OYSTER,SODA,SOUP)",434,9.2,71.5,11.8
18427,"CRACKERS,STD SNACK-TYPE,REG,LO SALT",502,7.4,61,25.3
18428,"CRACKERS,WHEAT,LOW SALT",473,8.6,64.9,20.6
18429,"CRACKERS,WHOLE-WHEAT,LO SALT",443,8.8,68.6,17.2
18430,"DANISH PASTRY,CINN,UNENR",403,7,44.6,22.4
18431,"DANISH PASTRY,FRUIT,UNENR (INCL APPL,CINN,RAISIN,STRAWBERRY)",371,5.4,47.8,18.5
18432,"BREAD,WHITE,COMMLY PREP,TSTD,LO NA NO SALT",293,9,54.4,4
18433,"DANISH PASTRY,LEMON,UNENR",371,5.4,47.8,18.5
18434,"CRACKERS,CHS,LO NA",503,10.1,58.2,25.3
18435,"DANISH PASTRY,RASPBERRY,UNENR",371,5.4,47.8,18.5
18436,"DOUGHNUTS,YEAST-LEAVENED,GLAZED,UNENR (INCL HONEY BUNS)",403,6.4,44.3,22.8
18437,"ENGLISH MUFFINS,PLN,ENR,WO/CA PROP (INCL SOURDOUGH)",235,7.7,46,1.8
18438,"ENGLISH MUFFINS,PLN,UNENR,W/CA PROP (INCL SOURDOUGH)",235,7.7,46,1.8
18439,"ENGLISH MUFFINS,PLN,UNENR,WO/CA PROP (INCL SOURDOUGH)",235,7.7,46,1.8
18443,"PIE,APPL,COMMLY PREP,UNENR FLR",237,1.9,34,11
18444,"PIE,FRIED PIES,CHERRY",316,3,42.6,16.1
18445,"PIE,FRIED PIES,LEMON",316,3,42.6,16.1
18446,"PIE CRUST,STANDARD-TYPE,FRZ,RTB,UNENR",457,3.9,44.1,29.2
18447,"POPOVERS,DRY MIX,UNENR",371,10.4,71,4.3
18448,"TACO SHELLS,BKD,WO/ SALT",468,7.2,62.4,22.6
18449,"TORTILLAS,RTB OR -FRY,CORN,WO/ SALT",222,5.7,46.6,2.5
18450,"TORTILLAS,RTB OR -FRY,FLR,WO/ CA",325,8.7,55.6,7.1
18451,"CAKE,POUND,COMMLY PREP,FAT-FREE",283,5.4,61,1.2
18452,"CAKE,SNACK CAKES,CUPCAKES,CHOC,W/FRSTNG,LOW-FAT",305,4.3,67.2,3.7
18453,"CAKE,YELLOW,DRY MIX,LIGHT",404,4.7,84.1,5.5
18456,"COOKIES,OATMEAL,COMMLY PREP,FAT-FREE",326,5.9,78.6,1.5
18457,"CRACKERS,SALTINES,FAT-FREE,LOW-SODIUM",393,10.5,82.3,1.6
18459,"BREAKFAST TART,LOFAT",372,4,76.8,6
18475,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,APPL CINN",395,4.4,72,10.2
18476,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,BLUEBERRY",408,4.6,68.4,13.3
18477,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,FRSTD BLUEBERRY",391,4.6,71.8,10
18478,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,BRWN SUGAR CINN",438,5.4,64.4,18.4
18479,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TRTS,FRSTD BR SGR CIN",422,5,68.3,14.8
18480,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POPTARTS,CHERRY",393,4.6,71.2,10.4
18481,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,FRSTD CHERRY",393,4.2,72,10.2
18482,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,FRSTD CHOC FUDG",387,5.1,71.8,9.3
18483,"TOASTER PASTRIES,KELLOGG,KELLOG POP TARTS,FRSTD CHOC VAN CRM",391,5,70.8,10.2
18484,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,FRSTD GRAPE",391,4.4,72.3,9.8
18485,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,MILK CHOC",395,6.5,68.5,11.2
18486,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,FRSTD RASPBERRY",395,4.2,71.5,10.6
18487,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,S'MORES",392,6.2,69.6,10.5
18488,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,STRAWBERRY",394,4.7,71,10.5
18489,"TOASTER PASTRIES,KELLOGG,KELLOG'S POP TARTS,FRSTD STRAWBERRY",390,4.4,72.4,9.6
18490,"TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,FRSTD WLD BERRY",388,4.3,72.9,9.2
18491,"KELLOGG,KELLOGG'S LOFAT POP TARTS,FRSTD APPL CINN",368,4.2,76.9,5.5
18492,"KELLOGG,KELLOGG'S LOFAT POP TARTS,BLUEBERRY",369,4.5,76.5,5.5
18493,"KELLOGG,KELLOGG'S LOFAT POP TARTS,CHERRY",369,4.5,76.5,5.5
18494,"KELLOGG,KELLOGG'S LOFAT POP TARTS,FRSTD BROWN SUGAR CINN",376,4.7,78.3,5.5
18495,"KELLOGG,KELLOGG'S LOFAT POP TARTS,FRSTD CHOC FUDGE",366,5.1,76,5.8
18496,"KELLOGG,KELLOGG'S LOFAT POP TARTS,STRAWBERRY",369,4.5,76.6,5.5
18497,"KELLOGG,KELLOGG'S LOFAT POP TARTS,FRSTD STRAWBERRY",367,4.1,77.5,5.8
18498,"KELLOGG,KELLOGG'S POP TARTS,FRSTD WILD WATERMELON",388,4.3,72.9,9.2
18499,"KELLOGG,KELLOGG'S EGGO,BTTRMLK PANCAKE",233,6,38.1,6.7
18500,"KELLOGG,KELLOGG'S EGGO,BANANA BREAD WAFFLES",272,6.8,41.6,9.5
18501,"KELLOGG,KELLOGG'S NUTRI-GRAIN CRL BARS,MXD BERRY",370,4.3,72.8,7.6
18502,LENDER'S BIG'N CRUSTY BLUEBERRY BAGEL,252,9.3,54,0.9
18503,LENDER'S PREMIUM REFR BLUEBERRY BAGELS,258,10.4,52.5,1.6
18504,LENDER'S BAGEL SHOP BLUEBERRY BAGELS,259,10.5,52.3,1.5
18505,KELLOGG'S EGGO LOWFAT HOMESTYLE WAFFLES,236,7.1,44.2,3.6
18506,KELLOGG'S EGGO LOWFAT NUTRI - GRAIN WAFFLES,203,6.3,40.3,3.2
18507,KELLOGG'S EGGO LOWFAT BLUEBERRY NUTRI - GRAIN WAFFLES,208,5.9,42.7,2.8
18508,"KELLOGG'S POP-TARTS PASTRY SWIRLS,APPL CINN DANISH",413,4.8,59.7,17.7
18509,"KELLOGG'S POP-TARTS PASTRY SWIRLS,STRAWBERRY DANISH",410,4.8,60,17.7
18510,"KELLOGG'S POP-TARTS PASTRY SWIRLS,CHS DANISH",407,4.8,59.1,17.7
18512,KELLOGG'S EGGO GOLDEN OAT WAFFLES,198,6.8,37.5,3.2
18513,"ARCHWAY HOME STYLE COOKIES,SUGAR FREE OATMEAL",442,5.5,67.2,20.9
18514,"ARCHWAY HOME STYLE COOKIES,SUGAR FREE ROCKY ROAD",421,5.6,64.4,20.6
18515,"ARCHWAY HOME STYLE COOKIES,SUGAR FREE SHORTBREAD",445,4.7,65.9,22.3
18516,"ARCHWAY HOME STYLE COOKIES,APPL FILLED OATMEAL",394,4.8,65.6,12.8
18517,"ARCHWAY HOME STYLE COOKIES,APRICOT FILLED",401,5.1,64.8,13.9
18518,"ARCHWAY HOME STYLE COOKIES,AUNT BEA'S POUND CAKE COOKIE",402,5.2,60.7,15.6
18519,"ARCHWAY HOME STYLE COOKIES,BLACK WALNUT ICE BOX",497,5.3,62,25.7
18520,"ARCHWAY HOME STYLE COOKIES,CHERRY FILLED",401,5,64.7,13.9
18521,"ARCHWAY HOME STYLE COOKIES,CHOC CHIP DROP",402,5.5,61.9,15
18522,"ARCHWAY HOME STYLE COOKIES,CHOC CHIP ICE BOX",486,4.8,64.2,23.7
18523,"ARCHWAY HOME STYLE COOKIES,CINN APPL",408,5,66.1,14.1
18524,"ARCHWAY HOME STYLE COOKIES,COCNT MACAROON",482,3.9,56.2,27.9
18525,"ARCHWAY HOME STYLE COOKIES,COOKIES JAR HERMITS",380,5.2,66.5,10.8
18526,"ARCHWAY HOME STYLE COOKIES,DK MOLASSES",411,4.2,71.7,12.2
18527,"ARCHWAY HOME STYLE COOKIES,DATE FILLED OATMEAL",395,5.2,66.5,12.4
18528,"ARCHWAY HOME STYLE COOKIES,DUTCH COCOA",410,4.5,68.8,13.6
18529,"ARCHWAY HOME STYLE COOKIES,FROSTY LEMON",430,4.4,64.8,17.1
18530,"ARCHWAY HOME STYLE COOKIES,FROSTY ORANGE",434,4.5,64.9,17.6
18531,"ARCHWAY HOME STYLE COOKIES,FRUIT&HONEY BAR",398,4.7,67.3,12.6
18532,"ARCHWAY HOME STYLE COOKIES,ICED MOLASSES",407,3.7,69.9,12.9
18533,"ARCHWAY HOME STYLE COOKIES,ICED OATMEAL",439,5.2,66,17.4
18534,"ARCHWAY HOME STYLE COOKIES,LEMON DROP",389,5.2,61.7,13.9
18535,"ARCHWAY HOME STYLE COOKIES,MOLASSES",398,4.5,69.9,11.5
18536,"ARCHWAY HOME STYLE COOKIES,MUD PIE",429,5.3,59.7,19.7
18537,"ARCHWAY HOME STYLE COOKIES,OATMEAL",424,6.1,66.8,15.1
18538,"ARCHWAY HOME STYLE COOKIES,OATMEAL RAISIN",410,5.7,67.2,13.5
18539,"ARCHWAY HOME STYLE COOKIES,OLD FASHIONED MOLASSES",402,4.6,70.9,11.4
18540,"ARCHWAY HOME STYLE COOKIES,OLD FASHIONED WINDMILL COOKIES",455,5.5,71,17.3
18541,"ARCHWAY HOME STYLE COOKIES,PNUT BUTTER",480,9,58.5,24.3
18542,"ARCHWAY HOME STYLE COOKIES,PNUT JUMBLE",484,9.1,55.6,25.9
18543,"ARCHWAY HOME STYLE COOKIES,PECAN ICE BOX",500,4.5,62,26.2
18544,"ARCHWAY HOME STYLE COOKIES,RASPBERRY FILLED",404,5,65.2,13.9
18545,"ARCHWAY HOME STYLE COOKIES,RUTH'S OATMEAL",428,5.9,66.2,15.9
18546,"ARCHWAY HOME STYLE COOKIES,SOFT SUGAR DROP",390,5.2,63,13.2
18547,"ARCHWAY HOME STYLE COOKIES,STRAWBERRY FILLED",401,5,64.7,13.9
18548,"ARCHWAY HOME STYLE COOKIES,SUGAR",410,5.1,69,12.9
18549,"ARCHWAY HOME STYLE COOKIES,GOURMET APPLE'N RAISIN",425,5.4,65.7,16
18550,"ARCHWAY HOME STYLE COOKIES,GOURMET CARROT CAKE",430,4,64.2,17.8
18551,"ARCHWAY HOME STYLE COOKIES,GOURMET CHOC CHIP N' TOFFEE",468,4.4,64,21.9
18552,"ARCHWAY HOME STYLE COOKIES,FAT FREE CINN HONEY HEARTS",352,4.6,82.3,0.8
18553,"ARCHWAY HOME STYLE COOKIES,FAT FREE DEVIL'S FD COOKIE",338,4.8,79.3,0.9
18554,"ARCHWAY HOME STYLE COOKIES,FAT FREE LEMON NUGGETS",358,4.2,84.1,0.7
18555,"ARCHWAY HOME STYLE COOKIES,FAT FREE OATMEAL RAISIN",343,4.6,78.6,1.6
18556,"ARCHWAY HOME STYLE COOKIES,FAT FREE OATMEAL RASPBERRY",351,4.6,80.4,1.6
18557,"ARCHWAY HOME STYLE COOKIES,FAT FREE SUGAR COOKIES",354,4.4,82.9,0.8
18558,"ARCHWAY HOME STYLE COOKIES,ICED GINGER SNAPS",466,3.7,70.8,19
18559,"ARCHWAY HOME STYLE COOKIES,LEMON SNAPS",489,5,64.8,23.5
18560,"ARCHWAY HOME STYLE COOKIES,GOURMET OATMEAL PECAN",477,6.1,57.6,24.1
18561,"ARCHWAY HOME STYLE COOKIES,GOURMET OL'FASHION PNUT BUTTER",469,9.1,57.3,23.6
18562,"ARCHWAY HOME STYLE COOKIES,RED FAT GINGER SNAPS",425,4.2,76.9,11.4
18563,"ARCHWAY HOME STYLE COOKIES,GOURMET ROCKY ROAD",455,5.9,62.6,21.1
18564,"ARCHWAY HOME STYLE COOKIES,GOURMET RUTH'S GOLDEN OATMEAL",434,5.8,63.2,18
18565,"ARCHWAY HOME STYLE COOKIES,SUGAR FREE CHOC CHIP",448,4.5,66.9,22.2
18566,"ARTIFICIAL BLUEBERRY MUFFIN MIX,DRY",407,4.7,77.4,8.7
18567,"KRAFT,STOVE TOP STUFFING MIX CHICKEN FLAVOR",381,12.6,73.1,4.1
18600,"CONAGRA,BANQUET APPL PIE,FRZ,READY TO BAKE",261,2.6,37,11.8
18601,"GENERAL MILLS,BETTY CROCKER WILD BLUEBERRY MUFFIN MIX,DRY",321,5.2,64.9,4.5
18602,"CAKE,BETTY CROCKER,SUPERMOIST PARTY CAKE SWIRL,DRY MIX",414,3.9,82.5,7.6
18603,"BEST FOODS,BROWNBERRY SAGE&ONION STUFFING MIX,DRY",381,13.3,70.5,5.1
18604,"CAMPIONE D'ITALIA FOODS,CAMPIONE GARLIC BREAD,FRZ",362,8.5,44.3,16.8
18605,"GENERAL MILLS,GOLD MEDAL IMITATION BLUEBERRY MUFFIN MIX,DRY",410,4.3,78.8,8.6
18606,"INTERST BRNDS CRP,HOSTESS DING DONGS CHOC SNACK CKE,CRM FILL",460,3.9,56.7,24.2
18607,"HOWARD JOHNSON'S TOASTEES,BLUEBERRY TOASTER MUFFNS,FRZ,R T E",331,7.1,45.1,13.6
18608,"KEEBLER,KEEBLER CHOC GRAHAM SELECTS",465,7.1,71.8,16.6
18609,"KEEBLER,KEEBLER GOLDEN VANILLA WAFERS,ARTIFICIALLY FLAV",475,5.2,69.7,19.5
18610,"KRUSTEAZ ALMND POPPYSD MUFF MIX,ARTIFIC FLAV,DRY",418,6,76.1,9.9
18611,"KRUSTEAZ BTTRMLK MINI PANCAKES,FRZ,READY TO MICROWAVE",215,6.7,40.2,3
18612,"MCKEE BAKING,LITTL DEBBI NUT BAR,WAFER W/PNUT BUTE,CHOC COVE",548,8,55.2,32.8
18613,"MARTHA WHITE FOODS,MARTHA WHITE'S ART BLUEBERRY MUFFIN MIX",404,5.1,76.1,8.8
18614,"MARTHA WHITE'S CHEWY FUDGE BRWNIE MIX,DRY",408,4.7,83,6.3
18615,"MARTHA WHITE FOODS,MARTHA WHITE'S BTTRMLK BISCUIT MIX,DRY",418,7.4,64.5,14.5
18616,"MISSION FOODS,MISSION FLR TORTILLAS,SOFT TACO,8 INCH",287,8.7,49.6,6
18617,"NABISCO,NABISCO GRAHAMS CRACKERS",424,7,76.2,10
18618,"NABISCO,NABISCO NILLA PIE CRUST,READY TO USE",513,3.5,63.1,27.1
18619,"NABISCO,NABISCO OREO CRUNCHIES,COOKIE CRUMB TOPPING",476,4.8,70.2,21.5
18620,"NABISCO,NABISCO ORIGINAL PREMIUM SALTINE CRACKERS",420,10.9,71.1,10.2
18621,"NABISCO,NABISCO RITZ CRACKERS",492,7.2,64.2,22.9
18622,"NABISCO,NABISCO SNACKWELL'S ZESTY CHS CRACKERS",431,7.4,77,10
18624,"NABISCO,NABISCO WHEAT THINS CRACKERS,BKD",470,8.3,69.1,20
18625,"CPC FD SERVICE,OROWEAT SEASONED DRSNG MIX,DRY",357,13.4,71.9,1.8
18626,"PEPPERIDGE FARM CLASSIC STYLE CROUTONS,SEASONED",465,13.6,61.1,18.5
18627,"PEPPERIDGE FARM CRUSTY ITALIAN BREAD,GARLIC",372,8.3,41.6,19.2
18628,"PEPPERIDGE FARM APPL TURNOVERS,FRZ,READY TO BAKE",319,4.2,35.1,18
18629,"PILLSBURY BTTRMLK BISCUITS,ART FLAVOR,REFR DOUGH",241,7.8,47.5,2.2
18630,"PILLSBURY,CHOC CHIP COOKIES,REFR DOUGH",455,4.3,63.9,20.2
18631,"PILLSBURY,CRUSTY FRENCH LOAF,REFR DOUGH",249,9.3,46.6,2.8
18632,"PILLSBURY,TRADITIONAL FUDGE BROWNIE MIX,DRY",441,4.8,78.3,12.1
18633,"PILLSBURY GRANDS BTTRMLK BISCUITS,REFR DOUGH",319,6.8,41.1,14.2
18634,"PILLSBURY HUNGRY JACK BTTRMLK BISCUITS,ART FLAVOR,REFR DOUGH",319,7,42.5,13.4
18635,"PILLSBURY CINN ROLLS W/ICING,REFR DOUGH",341,5.4,54.3,11.4
18636,"HIDDEN VALLEY RANCH,SALAD CRISPINS ITAL STYLE,PARMES CROUTON",434,11.9,67.8,12.8
18637,"KRAFT FOODS,SHAKE 'N' BAKE ORIG RECIPE,COATING FOR PORK,DRY",377,6.1,79.8,3.7
18639,"BEST FOODS,THOMAS' ENG MUFFINS,PLN",231,8.7,45.6,1.5
18640,"HEINZ,WEIGHT WATCHERS CHOC ECLAIRS,FRZ",238,4,39.8,7
18641,"INTERSTATE BRANDS CORP,WONDER HAMBURGER ROLLS",273,8.1,50.8,4.2
18642,"GENERAL MILLS,BETTY CROCKER SUPERMOIST YEL CAKE MIX,DRY",413,3.8,81.3,8.1
18643,"QUAKER OATS,AUNT JEMIMA ORIGINAL WAFFLES,FRZ",273,7.1,42.3,8.4
18645,"NABISCO,NABISCO SNACKWELL'S CRACKED PEPPER CRACKER",439,9.3,74.7,11.1
18646,"NABISCO,NABISCO SNACKWELL'S SALSA SNACK CRACKERS",427,7,77.8,10
18647,"NABISCO,NABISCO SNACKWELL'S ITALIAN RANCH SNACK CRACKERS",428,7.1,77.8,10
18648,"NABISCO,NABISCO SNACKWELL'S FRENCH ONION SNACK CRACKERS",428,7.1,77,10
18649,"NABISCO,NABISCO SNACKWELL'S MINT CREME COOKIES",432,3.8,75.9,14.3
18650,"NABISCO,NABISCO SNACKWELL'S CARAMEL DELIGHTS COOKIES",383,4.5,69.8,11.2
18651,"NABISCO,NABISCO SNACKWELL'S FAT FREE DEVIL'S FD COOKIE CAKES",305,5,74.3,1.1
18652,"NABISCO,NABISCO SNACKWELL'S WHEAT CRACKER",415,7.9,77,10
18927,"Crackers, cheese, sandwich-type with cheese filling",490,8.9,58.8,24.4
18930,"USDA CMDTY,BAKERY,FLR MIX",400,8.5,62.5,12.9
18931,"USDA CMDTY,BAKERY FLR MIX LOW-FAT",361,9.1,70.6,4.7
19002,"BEEF JERKY,CHOPD&FORMED",410,33.2,11,25.6
19003,"CORN-BASED,EXTRUDED,CHIPS,PLN",539,6.6,56.9,33.4
19004,"CORN-BASED,EXTRUDED,CHIPS,BARBECUE-FLAVOR",523,7,56.2,32.7
19005,"CORN-BASED,EXTRUDED,CONES,PLN",510,5.8,62.9,26.9
19006,"CORN-BASED,EXTRUDED,CONES,NACHO-FLAVOR",536,6.5,57.3,31.7
19007,"CORN-BASED,EXTRUDED,ONION-FLAVOR",500,7.7,65.1,22.6
19008,"CORN-BASED,EXTRUDED,PUFFS OR TWISTS,CHEESE-FLAVOR",554,7.6,53.8,34.4
19009,"CORNNUTS,PLAIN",446,8.5,71.9,15.6
19010,"CRISPED RICE BAR,CHOC CHIP",404,5.1,73,13.5
19011,"FRUIT LEATHER,BARS",351,1.8,78.5,5.3
19013,"FRUIT LEATHER,PIECES",351,1,84.5,1
19014,"FRUIT LEATHER,ROLLS",371,0.1,85.7,3
19015,"GRANOLA BARS,HARD,PLAIN",471,10.1,64.4,19.8
19016,"GRANOLA BARS,HARD,ALMOND",495,7.7,62,25.5
19017,"GRANOLA BARS,HARD,CHOC CHIP",438,7.3,72.1,16.3
19019,"GRANOLA BARS,HARD,PEANUT",479,11,63.7,21.4
19020,"GRANOLA BARS,SOFT,UNCOATED,PLN",443,7.4,67.3,17.2
19021,"GRANOLA BARS,SOFT,UNCOATED,PNUT BUTTER",426,10.5,64.4,15.8
19022,"GRANOLA BARS,SOFT,UNCOATED,RAISIN",448,7.6,66.4,17.8
19023,"GRANOLA BARS,OATS,FRUITS&NUT",397,7.7,77.4,6.3
19024,"GRANOLA BARS,SOFT,COATD,MILK CHOC COATING,CHOC CHIP",466,5.8,63.8,24.9
19026,"GRANOLA BARS,SOFT,COATD,MILK CHOC COATING,PNUT BUTTER",509,10.2,53.4,31.1
19027,"GRANOLA BARS,SOFT,UNCOATED,PNUT BUTTER&CHOC CHIP",432,9.8,62.2,20
19031,"ORIENTAL MIX,RICE-BASED",506,17.3,51.6,25.6
19032,"DOO DADS SNACK MIX,ORIGINAL FLAVOR",456,10.3,64.3,18.5
19033,CHEX MIX,425,11,65.1,17.3
19034,"POPCORN,AIR-POPPED",382,12,77.9,4.2
19035,"POPCORN,OIL-POPPED",500,9,57.2,28.1
19036,"POPCORN,CAKES",384,9.7,80.1,3.1
19038,"POPCORN,CARAMEL-COATED,W/PNUTS",400,6.4,80.7,7.8
19039,"POPCORN,CARAMEL-COATED,WO/PNUTS",431,3.8,79.1,12.8
19040,"POPCORN,CHEESE-FLAVOR",526,9.3,51.6,33.2
19041,"PORK SKINS,PLAIN",545,61.3,0,31.3
19042,"POTATO CHIPS,BARBECUE-FLAVOR",491,7.7,52.8,32.4
19043,"POTATO CHIPS,SOUR-CREAM-AND-ONION-FLAVOR",531,8.1,51.5,33.9
19045,"POTATO CHIPS,MADE FROM DRIED POTATOES,LT",501,5.6,64.9,25.7
19046,"POTATO CHIPS,MADE FR DRIED POTATOES,SOUR-CREAM&ONION-FLAVOR",547,6.6,51.3,37
19047,"PRETZELS,HARD,PLN,SALTED",381,9.1,79.2,3.5
19048,"PRETZELS,HARD,CONFECTIONER'S COATING,CHOCOLATE-FLAVOR",458,7.5,70.9,16.7
19049,"SNACKS,M&M MARS,COMBOS SNACKS CHEDDAR CHS PRETZEL",463,9.9,66.5,16.9
19050,"PRETZELS,HARD,WHOLE-WHEAT",362,11.1,81.2,2.6
19051,"RICE CAKES,BROWN RICE,PLN",387,8.2,81.5,2.8
19052,"RICE CAKES,BROWN RICE,BUCKWHEAT",380,9,80.1,3.5
19053,"RICE CAKES,BROWN RICE,SESAME SD",392,7.6,81.5,3.8
19056,"TORTILLA CHIPS,PLAIN",501,7,62.9,26.2
19057,"TORTILLA CHIPS,NACHO-FLAVOR",498,7.8,62.4,25.6
19058,"TORTILLA CHIPS,RANCH-FLAVOR",490,7.6,64.6,23.8
19059,"TRAIL MIX,REGULAR",462,13.8,44.9,29.4
19061,"TRAIL MIX,TROPICAL",407,6.3,65.6,17.1
19062,"TRAIL MIX,REG,W/CHOC CHIPS,SALTED NUTS&SEEDS",484,14.2,44.9,31.9
19063,"TORTILLA CHIPS,TACO-FLAVOR",480,7.9,63.1,24.2
19064,"CANDIES,TOOTSIE ROLL,CHOCOLATE-FLAVOR ROLL",387,1.6,87.7,3.3
19065,"CANDIES,ALMOND JOY CANDY BAR",479,4.1,59.5,26.9
19067,"CANDIES,TWIZZLERS CHERRY BITES",338,3,79.4,1.7
19068,"CANDIES,NESTLE,BIT-O'-HONEY CANDY CHEWS",400,2.1,81,7.5
19069,"CANDIES,NESTLE,BUTTERFINGER BAR",476,5.8,72.5,19
19070,"CANDIES,BUTTERSCOTCH",391,0,90.4,3.3
19071,"CANDIES,CAROB",540,8.1,56.3,31.4
19074,"CANDIES,CARAMELS",382,4.6,77,8.1
19075,"CANDIES,CARAMELLO CANDY BAR",462,6.2,63.8,21.2
19076,"CANDIES,CARAMELS,CHOCOLATE-FLAVOR ROLL",386,1.6,87.4,3.3
19077,"BAKING CHOC,UNSWTND,LIQ",472,12.1,33.9,47.7
19078,"BAKING CHOC,UNSWTND,SQUARES",501,12.9,29.8,52.3
19079,"CANDIES,CONFECTIONER'S COATING,YOGURT",522,5.9,63.9,27
19080,"CANDIES,SEMISWEET CHOC",479,4.2,63.1,30
19081,"CANDIES,SWEET CHOCOLATE",505,3.9,59.6,34.2
19083,"CANDIES,SWT CHOC COATD FONDANT",366,2.2,80.2,9.3
19084,"CANDIES,HERSHEY'S GOLDEN ALMOND SOLITAIRES",570,12,46.9,37.1
19085,"CANDIES,CONFECTIONER'S COATING,BUTTERSCOTCH",539,2.2,67.1,29
